term	valence
edgy	-0.438
rust	-0.438
incendiary	-0.438
detriment	-0.438
rustler	-0.438
thwart	-0.438
reflux	-0.438
inapplicable	-0.438
chloroform	-0.438
cloudy	-0.438
thirsty	-0.438
arbitrary	-0.438
enema	-0.438
anxious	-0.438
insubordination	-0.438
riddled	-0.438
yoke	-0.438
bemused	-0.438
grrrrr	-0.438
black magic	-0.438
wilderness	-0.438
volatility	-0.438
oblige	-0.438
erasure	-0.438
opiate	-0.438
bones	-0.438
draw out	-0.438
fop	-0.438
bum	-0.438
inhibitor	-0.438
dodgy	-0.438
windpipe	-0.438
torrid	-0.438
send out	-0.438
docked	-0.438
whaling	-0.438
gunnery	-0.438
terminus	-0.438
pick apart	-0.438
aghhh	-0.438
premature	-0.438
overstate	-0.438
fire drill	-0.438
subpoena	-0.438
matted	-0.438
spiked	-0.438
anomalous	-0.438
shake out	-0.438
fierce	-0.438
shitday	-0.438
inequitable	-0.438
outhouse	-0.438
lonesome	-0.438
opposites	-0.438
dissociative	-0.438
ambush	-0.438
hoarse	-0.438
sweaty	-0.438
punitive	-0.438
inanimate	-0.438
stuckup	-0.438
obtuse	-0.438
goofy	-0.438
scaly	-0.438
injection	-0.438
grenade	-0.438
improper	-0.438
what the	-0.438
inexperienced	-0.438
expel	-0.438
kaput	-0.438
arsenic	-0.438
womanizer	-0.438
smithereens	-0.438
unimportant	-0.438
counterattack	-0.438
scatter	-0.438
intracranial	-0.438
interrupted	-0.438
deafening	-0.438
flip	-0.438
incidental	-0.438
sacrifices	-0.438
dumbbitch	-0.438
nip	-0.438
way off	-0.438
martyr	-0.438
humbled	-0.440
landlocked	-0.440
end point	-0.440
shy	-0.440
rudeness	-0.440
gob	-0.440
stop	-0.440
misguided	-0.440
subjugation	-0.440
schism	-0.440
boiler room	-0.440
squeeze out	-0.440
stoopid	-0.440
miserably	-0.440
bureaucratic	-0.440
thump	-0.440
choosy	-0.440
raptors	-0.440
inaudible	-0.440
go nowhere	-0.440
throwback	-0.440
senile	-0.440
detached	-0.440
warpath	-0.440
bubonic	-0.440
satyr	-0.440
lava	-0.440
sorcery	-0.442
possessive	-0.442
exchange rate	-0.442
second floor	-0.442
jammed	-0.442
stinger	-0.442
pertussis	-0.442
beat	-0.442
glacially	-0.444
let out	-0.444
implosive	-0.444
spiritism	-0.444
mutely	-0.444
dullish	-0.444
parochial	-0.444
frizz	-0.444
newsmonger	-0.444
slacken	-0.444
impatience	-0.444
fadedness	-0.444
ripsaw	-0.444
autoeroticism	-0.444
head off	-0.444
smatter	-0.444
stutterer	-0.444
disciplinarily	-0.444
messin	-0.444
fungal	-0.444
crabbing	-0.444
tail end	-0.444
objectless	-0.444
old timer	-0.444
hullaballoo	-0.444
intoxicative	-0.444
provincialism	-0.444
antievolutionist	-0.444
trifler	-0.444
gorger	-0.444
lurker	-0.444
portentous	-0.444
moonfaced	-0.444
reductionist	-0.444
brute force	-0.444
capital punishment	-0.444
undercharged	-0.444
unproved	-0.444
disputative	-0.444
verbosely	-0.444
outspent	-0.444
instigate	-0.444
grungy	-0.444
autoimmunization	-0.444
kneel down	-0.444
razor blade	-0.444
vagabondism	-0.444
prattler	-0.444
pay cut	-0.444
collisional	-0.444
ragtag	-0.444
no fair	-0.444
overbuild	-0.444
phlebotomy	-0.444
negroid	-0.444
bumble	-0.444
stay off	-0.444
brandisher	-0.444
debt ceiling	-0.444
underbid	-0.444
explosiveness	-0.444
askew	-0.444
vietnam	-0.444
supersensitive	-0.444
woodless	-0.444
crushable	-0.444
soppiness	-0.444
nonsocial	-0.444
crestless	-0.444
jobless	-0.444
feel sorry	-0.444
institutionalization	-0.444
contortion	-0.444
picketer	-0.444
mob rule	-0.444
undusted	-0.444
spiderlike	-0.444
poke at	-0.444
distention	-0.444
pontification	-0.444
issueless	-0.444
off season	-0.444
shave off	-0.444
dropped	-0.444
ward off	-0.444
holed up	-0.444
outrageously	-0.444
irrevocableness	-0.444
shout	-0.446
drain	-0.446
erst	-0.446
pall	-0.446
explode	-0.446
virus	-0.446
on end	-0.448
sopissed	-0.448
absolutely not	-0.448
emergence	-0.448
pulmonary	-0.448
prostrate	-0.448
bunion	-0.448
bot	-0.448
dissection	-0.448
swerve	-0.448
choke hold	-0.448
nut case	-0.448
irks	-0.448
holler	-0.448
cursed with	-0.448
adversity	-0.448
restricted	-0.448
cut off	-0.448
up against	-0.448
vinegar	-0.448
skull	-0.448
god awful	-0.448
poor children	-0.448
unforgivable	-0.448
startle	-0.448
shooting	-0.448
write off	-0.448
projectile	-0.448
hinder	-0.448
trash bin	-0.448
shackle	-0.448
subordinate	-0.448
harder	-0.448
dissimilar	-0.448
detritus	-0.448
arsehole	-0.448
drag out	-0.448
hostilities	-0.448
nosey	-0.448
dungeon	-0.448
run off	-0.448
dashed	-0.448
black flag	-0.448
battlements	-0.448
bait	-0.448
heroin	-0.448
tripping	-0.448
overcharged	-0.448
unanswered	-0.448
epitaph	-0.448
oppressive	-0.448
damnit	-0.448
oily	-0.448
final	-0.448
bitch	-0.448
cop it	-0.448
check out	-0.448
brittle	-0.448
go under	-0.448
attacking	-0.448
nopoint	-0.448
below zero	-0.448
tumble	-0.448
coral snake	-0.448
scratch	-0.448
scrawny	-0.448
atheism	-0.448
crisis management	-0.448
slug	-0.448
waive	-0.448
disobedient	-0.448
insect	-0.448
opium	-0.448
cerebral palsy	-0.448
snakeskin	-0.448
stagnation	-0.448
churn out	-0.448
speculative	-0.448
snake	-0.448
septum	-0.448
displacement	-0.448
procrastinate	-0.448
nomore	-0.448
not withstanding	-0.448
extraneous	-0.448
intubation	-0.448
sexual preference	-0.448
snout	-0.448
spittoon	-0.448
flap	-0.450
shaking	-0.450
slob	-0.450
cede	-0.450
perplexity	-0.450
withdrawal	-0.450
time out	-0.450
dilute	-0.450
klutz	-0.450
subdue	-0.450
coup	-0.450
infertile	-0.452
stop at	-0.452
go downhill	-0.452
go back	-0.452
dried up	-0.452
play dirty	-0.452
leave alone	-0.452
drop out	-0.452
bathroom break	-0.452
hit back	-0.452
fake it	-0.452
toss out	-0.452
shameless	-0.452
cost you	-0.452
dumb down	-0.452
floppy disk	-0.452
hack into	-0.452
be off	-0.452
set off	-0.452
misogynistic	-0.452
smoke shop	-0.452
blood clotting	-0.452
by mistake	-0.452
black market	-0.452
short time	-0.452
hard time	-0.452
bit off	-0.452
per se	-0.452
slower	-0.452
off with	-0.452
click bait	-0.452
smh	-0.452
scratchy	-0.452
exaggerated	-0.453
dork	-0.456
irrigate	-0.456
baton	-0.456
sleep through	-0.456
cut one	-0.456
larceny	-0.456
wastebasket	-0.458
dumfound	-0.458
runaway	-0.458
rainout	-0.458
antithetical	-0.458
invasion	-0.458
trigger	-0.458
conspirator	-0.458
lumpy	-0.458
rusty	-0.458
friction	-0.458
crusher	-0.458
siege	-0.458
uproar	-0.458
goatish	-0.458
inane	-0.458
pigging	-0.458
scalding	-0.458
filibuster	-0.458
fallacious	-0.458
inconsistent	-0.458
urination	-0.458
dehydrator	-0.458
unshielded	-0.458
disposable	-0.458
frivolous	-0.458
wrinkled	-0.458
withering	-0.458
bristled	-0.458
fleabag	-0.458
forgetfulness	-0.458
fuddle	-0.458
gardenless	-0.458
voiceless	-0.458
overrun	-0.458
hapless	-0.458
whiteface	-0.458
goiter	-0.458
unfounded	-0.458
icebound	-0.458
strident	-0.458
shambles	-0.458
influenza	-0.458
under age	-0.458
indecisive	-0.458
divided	-0.458
abrupt	-0.458
digress	-0.458
deflationist	-0.458
incredibility	-0.458
shitless	-0.458
yank	-0.458
squeak	-0.458
demolished	-0.458
veto	-0.458
collide	-0.458
unexplained	-0.458
confiner	-0.458
truncation	-0.458
fogey	-0.458
soannoyed	-0.458
hermit	-0.458
archaic	-0.458
nearsighted	-0.458
nonreader	-0.458
kick	-0.458
abstention	-0.458
overdress	-0.458
berserker	-0.458
hyperextension	-0.458
poltergeist	-0.458
smog	-0.458
blight	-0.458
excluding	-0.458
erratic	-0.458
laziness	-0.458
inapplicably	-0.458
dampened	-0.458
vasoconstriction	-0.458
electrocute	-0.458
cannabis	-0.458
provoked	-0.458
wetback	-0.458
whitewasher	-0.458
nag	-0.458
stringent	-0.458
pathology	-0.458
trifle	-0.458
nevertheless	-0.458
jugular	-0.458
unrigging	-0.458
petloss	-0.458
biased	-0.458
debunk	-0.458
deprive	-0.458
incompleteness	-0.458
companionless	-0.458
boooo	-0.458
cropper	-0.458
disputable	-0.458
gale	-0.458
grrr	-0.458
neglected	-0.458
congestion	-0.458
unevenness	-0.458
chemotherapeutic	-0.458
rat	-0.458
laxative	-0.458
squelch	-0.458
vague	-0.458
unobtainable	-0.458
nemesis	-0.458
inactive	-0.458
demeaned	-0.458
guardedness	-0.458
substituted	-0.458
mandatory	-0.458
hastily	-0.458
controversial	-0.458
hiccup	-0.458
indeterminacy	-0.458
wacko	-0.458
whimper	-0.458
pigheaded	-0.458
executorial	-0.458
sneeze	-0.458
overpriced	-0.458
treeless	-0.458
claimant	-0.458
unremarkable	-0.458
stillborn	-0.458
orthodoxy	-0.458
swaggerer	-0.458
mute	-0.458
counterclaimant	-0.458
trunk	-0.458
farfetchedness	-0.458
uninitiated	-0.458
tumult	-0.458
knuckles	-0.458
ruckus	-0.458
oozy	-0.458
tic	-0.458
blotch	-0.458
noisy	-0.458
dissolve	-0.458
disclosed	-0.458
peon	-0.458
screwball	-0.458
crush	-0.458
unlikely	-0.458
sniffy	-0.458
duel	-0.458
tugboat	-0.458
afflicted	-0.458
hacker	-0.458
outcry	-0.458
needlessness	-0.458
shunned	-0.458
sarcophagus	-0.458
ballistics	-0.458
foregone	-0.458
uncontainable	-0.458
inexcusable	-0.458
tinderbox	-0.458
quash	-0.458
klutzy	-0.458
airhead	-0.458
vampire	-0.458
strike	-0.458
sassy	-0.458
shapelessly	-0.458
unreached	-0.458
inactively	-0.458
countertransference	-0.458
untranslated	-0.458
impede	-0.458
armless	-0.458
lock	-0.458
dumbly	-0.458
dissenting	-0.459
socialanxiety	-0.460
subordination	-0.460
weakly	-0.460
raptor	-0.460
perturbation	-0.460
second hand	-0.460
dispersion	-0.460
retired	-0.460
galled	-0.460
perishable	-0.460
depreciate	-0.460
transvestite	-0.460
brutish	-0.460
dibs on	-0.460
gloss over	-0.462
case law	-0.462
brass knuckles	-0.462
strictly speaking	-0.462
blind eye	-0.462
humdrum	-0.462
bubonic plague	-0.462
russian roulette	-0.462
code red	-0.462
tidal wave	-0.463
humpty dumpty	-0.464
hit with	-0.464
round out	-0.464
litmus test	-0.464
copy cat	-0.464
blur	-0.464
rabbit hole	-0.464
bitter end	-0.464
polity	-0.464
swallow that	-0.464
sex worker	-0.464
shipwreck	-0.464
umm	-0.464
go south	-0.464
lactose intolerance	-0.464
grinch	-0.464
questionable	-0.464
low blow	-0.464
slip up	-0.464
heavy handed	-0.464
left overs	-0.464
edit out	-0.466
mug shot	-0.466
skid row	-0.466
short order	-0.466
scare tactics	-0.466
wrecking ball	-0.466
push out	-0.466
homophobia	-0.466
debate over	-0.466
shut in	-0.466
send back	-0.466
lie on	-0.466
stink eye	-0.466
stoppage time	-0.466
crap up	-0.466
suppression	-0.466
police state	-0.466
raw deal	-0.466
could hardly	-0.466
gray hair	-0.466
cuss out	-0.466
at bottom	-0.466
tax bill	-0.466
old fashioned	-0.466
edge off	-0.466
never	-0.466
apart	-0.466
grim reaper	-0.466
fool you	-0.466
hard sell	-0.466
crystal meth	-0.466
use up	-0.466
fold up	-0.466
human trafficking	-0.466
low tide	-0.466
run rampant	-0.466
thrift shop	-0.466
heated up	-0.466
cannot	-0.466
loiterer	-0.467
monger	-0.467
pelt	-0.467
plodder	-0.467
skinniness	-0.467
facetiousness	-0.467
strictness	-0.467
ideologue	-0.467
bombastically	-0.467
infiltrated	-0.467
antiradical	-0.467
emetophobia	-0.467
crazily	-0.467
untamable	-0.467
motionlessly	-0.467
stringently	-0.467
slithery	-0.467
penitential	-0.467
unpronounceable	-0.467
stray cat	-0.468
tinnitus	-0.468
drive off	-0.468
punch down	-0.468
red tape	-0.468
sleep paralysis	-0.468
unwillingly	-0.468
jeering	-0.468
raw meat	-0.468
mad hatter	-0.468
slag	-0.468
throw into	-0.468
weirdest	-0.468
break loose	-0.468
april fool	-0.468
fraught	-0.468
copyright infringement	-0.468
flashback	-0.470
detention	-0.470
relinquish	-0.470
sect	-0.470
arrhythmia	-0.470
undetermined	-0.470
avalanche	-0.470
termite	-0.470
pruning	-0.470
sucker	-0.470
germ	-0.470
indiscretion	-0.470
scraping	-0.470
bereavement	-0.470
vagrant	-0.470
chloride	-0.470
bane	-0.470
slough	-0.470
bang	-0.470
derision	-0.470
communist	-0.470
inhibition	-0.470
snubbed	-0.470
presumptuous	-0.470
odd	-0.470
flatfoot	-0.470
squawk	-0.470
typhoid	-0.470
expatriate	-0.470
napalm	-0.470
specter	-0.470
cretin	-0.470
acid	-0.470
shoveling	-0.470
indifference	-0.470
chasm	-0.470
eliminate	-0.470
farce	-0.470
uncontrollable	-0.470
ambiguous	-0.470
less	-0.470
backfire	-0.470
infiltration	-0.470
expiration	-0.470
eerie	-0.470
disrupt	-0.470
angrytweet	-0.470
going away	-0.470
ghost	-0.470
hesitating	-0.470
preoccupied	-0.470
unbelief	-0.470
catabolism	-0.470
storming	-0.470
booze	-0.470
inhospitable	-0.470
heresy	-0.470
heartbreaker	-0.470
critic	-0.472
distasteful	-0.472
communism	-0.472
smell test	-0.472
transsexual	-0.472
second class	-0.474
pouting	-0.474
sick people	-0.474
bayonet	-0.474
downdraft	-0.476
flattener	-0.476
uncritically	-0.476
snagged	-0.476
puncher	-0.476
overstay	-0.476
trodden	-0.476
contriteness	-0.476
patriarchic	-0.476
tinkler	-0.476
calcified	-0.476
craftily	-0.476
establishmentarianism	-0.476
tomblike	-0.476
shutting	-0.476
catheterize	-0.476
cattish	-0.476
cut into	-0.476
sourball	-0.476
smallness	-0.476
noisemaking	-0.476
stripteaser	-0.476
inexorably	-0.476
posturer	-0.476
legalistic	-0.476
stoniness	-0.476
astigmatic	-0.476
hairsplitter	-0.476
unrealizable	-0.476
lowliness	-0.476
outspend	-0.476
perfunctory	-0.476
unremembered	-0.476
clipped	-0.476
parch	-0.476
brazenfaced	-0.476
convulsively	-0.476
unconverted	-0.476
unpeg	-0.476
carnivorousness	-0.476
craterous	-0.476
avoidably	-0.476
indetermination	-0.476
unhandled	-0.476
endoscopy	-0.476
gurgitation	-0.476
spilt	-0.476
reckless	-0.476
recessively	-0.476
tailback	-0.476
paternalist	-0.476
undiversified	-0.476
wastepaper	-0.476
darkish	-0.476
stateless	-0.476
mishmash	-0.476
ruminator	-0.476
scarring	-0.476
sandbag	-0.476
dilator	-0.476
colonize	-0.476
canker	-0.476
impersonality	-0.476
skid	-0.477
operating costs	-0.478
crouching	-0.478
constrain	-0.478
erode	-0.479
weird	-0.480
squish	-0.480
screwyou	-0.480
cairn	-0.480
struggle on	-0.480
outbreak	-0.480
severity	-0.480
musket	-0.480
inferior	-0.480
jeopardize	-0.480
overthrow	-0.480
ballistic	-0.480
hindering	-0.480
bleeder	-0.480
sulphur	-0.480
coerce	-0.480
biter	-0.480
condolence	-0.480
stinging	-0.480
thrash	-0.480
squeezing	-0.480
hustler	-0.480
tax	-0.480
censorship	-0.480
angermanagement	-0.480
militants	-0.480
undefined	-0.480
lackey	-0.480
grump	-0.480
abstinence	-0.480
vanity	-0.480
shaky	-0.480
pauper	-0.480
narrow	-0.480
unorganized	-0.480
desperado	-0.480
drowsiness	-0.480
inclement	-0.480
unwitting	-0.480
muted	-0.480
bulge	-0.480
trimmer	-0.480
sarcoma	-0.480
cantwin	-0.480
indignant	-0.480
inimical	-0.480
spew	-0.480
eradicate	-0.480
tornado	-0.480
annoyin	-0.480
impure	-0.480
claw	-0.480
messy	-0.480
standby	-0.480
ghostly	-0.480
ghoul	-0.480
machete	-0.480
shark	-0.480
oncologist	-0.480
spiders	-0.480
disregarded	-0.480
fruitless	-0.480
noise	-0.480
revocation	-0.480
crimp	-0.480
repeal	-0.480
omitted	-0.480
tarantula	-0.480
phantom	-0.480
tethered	-0.480
slash	-0.480
stupidrain	-0.480
withdraw	-0.480
troublemaker	-0.480
argh	-0.480
spy	-0.480
unofficial	-0.480
outpatient	-0.480
ash	-0.480
unauthorized	-0.480
unexplainable	-0.480
excision	-0.480
cocky	-0.480
parting	-0.480
bestial	-0.480
crackpot	-0.480
unsupported	-0.480
litigate	-0.480
missingyou	-0.480
dysentery	-0.480
tangled	-0.480
quitter	-0.480
shiver	-0.480
discrepancy	-0.480
dreary	-0.480
agh	-0.480
blackness	-0.480
renunciation	-0.480
gore	-0.480
razor	-0.480
reductively	-0.481
hypersensitive	-0.481
swallower	-0.481
displaceable	-0.481
bluntness	-0.481
unenforced	-0.481
desensitization	-0.481
unexercised	-0.481
deterrence	-0.481
quasimodo	-0.481
deregister	-0.481
glutinous	-0.481
penitently	-0.481
superfluously	-0.481
incuriously	-0.481
circumcise	-0.481
slap on	-0.482
wash out	-0.482
force in	-0.482
curl up	-0.482
scream for	-0.482
have issue	-0.482
freezing temperatures	-0.482
waiting list	-0.482
cumbersome	-0.482
away	-0.482
crawl in	-0.482
break in	-0.482
cold blood	-0.482
last supper	-0.482
skip over	-0.482
homeless shelter	-0.482
smoke alarm	-0.482
mass hysteria	-0.482
leave home	-0.482
run dry	-0.482
lazy eye	-0.482
false alarm	-0.482
irrigation	-0.482
power broker	-0.482
turn against	-0.482
borrowed time	-0.482
douche bag	-0.482
excuse for	-0.482
no contest	-0.482
get revenge	-0.482
foul ball	-0.482
rollout	-0.482
not especially	-0.482
cold hearted	-0.482
beat out	-0.482
septic tank	-0.482
lose track	-0.482
morning sickness	-0.482
smokin	-0.482
take out	-0.482
close down	-0.482
evil twin	-0.482
bottomless pit	-0.482
ohhh	-0.482
fire back	-0.482
far	-0.482
panic selling	-0.482
tough time	-0.482
clickbait	-0.482
loud mouth	-0.482
hold back	-0.484
middle finger	-0.484
spy on	-0.484
no place	-0.484
faux pas	-0.484
stress test	-0.484
swine flu	-0.484
hit it	-0.484
forbidden fruit	-0.484
hot stove	-0.484
doze off	-0.484
adhd	-0.484
lose him	-0.484
half mast	-0.484
game over	-0.484
pay down	-0.484
sleep apnea	-0.484
hung over	-0.484
drug store	-0.484
root canal	-0.484
dark side	-0.484
risk assessment	-0.484
unoccupied	-0.484
drop it	-0.484
stomach ache	-0.484
herd mentality	-0.484
the pits	-0.484
off topic	-0.484
loose ends	-0.484
something awful	-0.484
aggravating	-0.486
try out	-0.486
induce	-0.486
bully	-0.486
picky	-0.486
whiplash	-0.486
infestation	-0.488
hard stuff	-0.488
disconnects	-0.488
ihatespiders	-0.489
mortgage	-0.490
purgatory	-0.490
rag	-0.490
fell	-0.490
taxed	-0.490
rumor	-0.490
negation	-0.490
busybody	-0.490
unsustainable	-0.490
unattended	-0.490
unanticipated	-0.490
catatonic	-0.490
materialist	-0.490
decrement	-0.490
ominous	-0.490
trawl	-0.490
grease	-0.490
communicable disease	-0.490
frighten	-0.490
cough	-0.490
dogged	-0.490
indistinct	-0.490
con	-0.490
nullify	-0.490
disagreeing	-0.490
stripped	-0.490
ruinous	-0.490
desecrate	-0.490
daft	-0.490
claim	-0.490
boa	-0.490
buckshot	-0.490
altered	-0.490
halting	-0.490
badass	-0.490
outlaw	-0.490
trailer trash	-0.490
unregistered	-0.490
jaded	-0.490
manipulate	-0.490
saturation	-0.490
careless	-0.490
fecal	-0.490
dimwit	-0.490
litter	-0.490
sexist	-0.490
panicattack	-0.490
regress	-0.490
unforeseen	-0.490
craze	-0.490
chronic	-0.490
sewage	-0.490
despotism	-0.490
abate	-0.490
battering	-0.490
pissoff	-0.490
rowdy	-0.490
microbe	-0.490
disruptive	-0.490
thud	-0.490
encroachment	-0.490
confusion	-0.490
androgen	-0.490
subservient	-0.490
frail	-0.490
regretting	-0.490
dictation	-0.490
breakneck	-0.492
gauche	-0.492
averse	-0.494
dropout	-0.494
null	-0.494
autopsy	-0.496
embroiled	-0.497
interdiction	-0.497
revoke	-0.498
saboteur	-0.500
hardcore	-0.500
projectiles	-0.500
wrong reasons	-0.500
pour out	-0.500
ill informed	-0.500
dispose of	-0.500
cough up	-0.500
inquisitorial	-0.500
radiological	-0.500
resign	-0.500
sick days	-0.500
shoot up	-0.500
confiscate	-0.500
needles	-0.500
farcically	-0.500
sark	-0.500
sleeping giant	-0.500
dissension	-0.500
unappreciable	-0.500
warning sign	-0.500
hell bent	-0.500
disservice	-0.500
yikes	-0.500
gunner	-0.500
surrender to	-0.500
banged up	-0.500
move out	-0.500
antistrike	-0.500
uncooperative	-0.500
politics	-0.500
squinter	-0.500
peepshow	-0.500
causeless	-0.500
warzone	-0.500
wilfully	-0.500
concern	-0.500
naivety	-0.500
unperfected	-0.500
flash flood	-0.500
entrench	-0.500
softhead	-0.500
hiding	-0.500
push off	-0.500
inflationist	-0.500
breakup	-0.500
poison ivy	-0.500
offensive zone	-0.500
unscientifically	-0.500
sulk	-0.500
aftershock	-0.500
dead giveaway	-0.500
gorged	-0.500
pinching	-0.500
servitude	-0.500
nonunion	-0.500
retirement	-0.500
put behind	-0.500
chop	-0.500
wipe out	-0.500
zone out	-0.500
jostler	-0.500
red scare	-0.500
consign	-0.500
harsh	-0.500
lackluster	-0.500
miff	-0.500
cackler	-0.500
manure	-0.500
dumper	-0.500
hate crime	-0.500
rush hour	-0.500
snaggletooth	-0.500
hesitative	-0.500
opaqueness	-0.500
nonresident	-0.500
sullen	-0.500
man down	-0.500
so long	-0.500
blind person	-0.500
garbage bag	-0.500
devilfish	-0.500
vacantly	-0.500
nada	-0.500
lack	-0.500
aggressively	-0.500
nondisclosure	-0.500
mouthy	-0.500
slavishly	-0.500
lonely	-0.500
snaggy	-0.500
abruptly	-0.500
pesky	-0.500
overwhelm	-0.500
fed up	-0.500
imputable	-0.500
ungovernably	-0.500
contradiction	-0.500
saucy	-0.500
warty	-0.500
gang member	-0.500
syringe	-0.500
up yours	-0.500
insignificance	-0.500
tighten up	-0.500
trembler	-0.500
hardhead	-0.500
devious	-0.500
implicate	-0.500
distension	-0.500
cajoler	-0.500
bristly	-0.500
controversy	-0.500
deleted	-0.500
weaker	-0.500
freakout	-0.500
mind boggling	-0.500
incomprehensible	-0.500
indolently	-0.500
disused	-0.500
edema	-0.500
unsynchronized	-0.500
darken	-0.500
badfeeling	-0.500
admonisher	-0.500
dog fight	-0.500
hissy fit	-0.500
in tears	-0.500
error code	-0.500
belly up	-0.500
stress out	-0.500
covid	-0.500
deniable	-0.500
muggy	-0.500
factionist	-0.500
dam	-0.500
willy nilly	-0.500
nail biter	-0.500
parched	-0.500
fist fight	-0.500
bloody mary	-0.500
controversialist	-0.500
heavy	-0.500
tap out	-0.500
monotone	-0.500
nervy	-0.500
conspiratorially	-0.500
obliterate	-0.500
underdog	-0.500
distorted	-0.500
emptier	-0.500
demagnetizer	-0.500
unoriginal	-0.500
uncertainness	-0.500
